userId,umap_1,umap_2
UC1d0iP0k7JQzOlVYzemM8rg,6.575979,8.556998
UC1fjvIU-p43y8tgyUMH6A4w,-0.5737367,10.447111
UC1gAxNW48V2LUejs6Hh7MUA,8.547687,-5.1952286
UC1gGxPtQgGVe6BeRY6nA9Vw,8.736735,-6.1917467
UC1hbivnVC5srFXFHFRddb_g,4.740567,8.49346
UC1i8xDoIwEynr-AYgZ8wMYQ,8.917017,3.1651258
UC1ig_r4dKD--Rn81iwTLkdw,0.4653368,-3.217108
UC1ipeFUAJEcExghnzuI-R2g,9.747081,3.8545666
UC1jGCBnlGYRQF3-8QrAcFRA,2.7665977,7.8017964
UC1mT-pNI5yc2PCORvvC2M1Q,-2.7450073,9.837695
UC1ohzUUnpwG_hH2xCVgId8w,9.26169,-3.631337
UC1pAiw_R2lQfCC_fTdxkWPA,-5.0896964,10.66461
UC1pcDtNf5SpnasVTawbLeSg,-2.629214,-3.5629208
UC1q6FvCP8TIaNrS8HncMFGg,-0.9566339,5.884333
UC1q9Hue0A8JjCrW4LG-v5bA,9.171904,3.118384
UC1qdCRkGSO0kUnmCi78Wmjg,5.005077,8.275125
UC1qhTWmjLxasqDsx0tiIswg,0.1488108,1.8957589
UC1sCQrneggy6dr91CTJmbdw,6.046767,8.485252
UC1saEQ0b2qE12Pd8C5N08Lg,1.3299798,-5.8588223
UC1uyEUXbFjsCaRWgM4hQK5Q,-0.04441055,0.37391773
UC1v8CKUyRK7I96rGss146Sw,9.058404,5.7354736
UC1wGFcfiIw9h1ufd9p-mx_A,-4.6509,6.692408
UC1xYeInNy3E4eTcZvnt1cZg,0.71731067,9.381339
UC1xwbtx-4X5LHS7zXM5VmCg,-5.1204524,10.896866
UC2-04aOECX8Sv7TO8fKZynw,7.934537,-3.2782855
UC24fyZRs2_oDc7SDsftguLQ,7.1459503,-5.256879
UC25D-qOqoscFTegm7tthTGA,10.812893,2.5991895
UC25Rc78s5wAfXa6XO21mkLA,-3.68276,-1.2751508
UC25m-hK3Y2apJHXX1U4qh5Q,-2.4106238,3.0713348
